,Waktu,ID,Username,Text,remove_user,remove_b,remove_http,remove_RT,teks_tokenisasi,Tweet,Label
22,5/9/2021 23:56,"1,39E+18",Bio Farma,b'Jadi untuk vaksin gotong royong di luar itu. Saat ini yang sudah bisa digunakan adalah vaksin dari Sinopharm\xe2\x80\x9d',b'Jadi untuk vaksin gotong royong di luar itu. Saat ini yang sudah bisa digunakan adalah vaksin dari Sinopharm\xe2\x80\x9d',Jadi untuk vaksin gotong royong di luar itu. Saat ini yang sudah bisa digunakan adalah vaksin dari Sinopharm\xe2\x80\x9d',Jadi untuk vaksin gotong royong di luar itu. Saat ini yang sudah bisa digunakan adalah vaksin dari Sinopharm\xe2\x80\x9d',Jadi untuk vaksin gotong royong di luar itu. Saat ini yang sudah bisa digunakan adalah vaksin dari Sinopharm\xe2\x80\x9d',"['jadi', 'untuk', 'vaksin', 'gotong', 'royong', 'di', 'luar', 'itu', 'saat', 'ini', 'yang', 'sudah', 'bisa', 'digunakan', 'adalah', 'vaksin', 'dari', 'sinopharm', 'xe2', 'x80', 'x9d', '']",jadi untuk vaksin gotong royong di luar itu saat ini yang sudah bisa digunakan adalah vaksin dari sinopharm xe2 x80 x9d,positif
23,5/9/2021 23:56,"1,39E+18",Bio Farma,"b'Dalam rangka membantu herd immunity, kita ingin ada percepatan sehingga dibuka kesempatan itu. Sesuai dengan Permen\xe2\x80\xa6 https://t.co/p7wb1hyJcP'","b'Dalam rangka membantu herd immunity, kita ingin ada percepatan sehingga dibuka kesempatan itu. Sesuai dengan Permen\xe2\x80\xa6 https://t.co/p7wb1hyJcP'","Dalam rangka membantu herd immunity, kita ingin ada percepatan sehingga dibuka kesempatan itu. Sesuai dengan Permen\xe2\x80\xa6 https://t.co/p7wb1hyJcP'","Dalam rangka membantu herd immunity, kita ingin ada percepatan sehingga dibuka kesempatan itu. Sesuai dengan Permen\xe2\x80\xa6 ",Dalam rangka membantu herd immunity kita ingin ada percepatan sehingga dibuka kesempatan itu. Sesuai dengan Permen\xe2\x80\xa6,"['dalam', 'rangka', 'membantu', 'herd', 'immunity', 'kita', 'ingin', 'ada', 'percepatan', 'sehingga', 'dibuka', 'kesempatan', 'itu', 'sesuai', 'dengan', 'permen', 'xe2', 'x80', 'xa6', '']",dalam rangka membantu herd immunity kita ingin ada percepatan sehingga dibuka kesempatan itu sesuai dengan permen xe2 x80 xa6,positif
24,5/9/2021 23:56,"1,39E+18",Bio Farma,b'\xe2\x80\x9cYang sudah diprogramkan oleh pemerintah itu gratis. Jadi hanya beda mslh pembiayaan. Kalau mau ikut vaksinasi dr p\xe2\x80\xa6 https://t.co/IsEud61QYD',b'\xe2\x80\x9cYang sudah diprogramkan oleh pemerintah itu gratis. Jadi hanya beda mslh pembiayaan. Kalau mau ikut vaksinasi dr p\xe2\x80\xa6 https://t.co/IsEud61QYD',\xe2\x80\x9cYang sudah diprogramkan oleh pemerintah itu gratis. Jadi hanya beda mslh pembiayaan. Kalau mau ikut vaksinasi dr p\xe2\x80\xa6 https://t.co/IsEud61QYD',\xe2\x80\x9cYang sudah diprogramkan oleh pemerintah itu gratis. Jadi hanya beda mslh pembiayaan. Kalau mau ikut vaksinasi dr p\xe2\x80\xa6,\xe2\x80\x9cYang sudah diprogramkan oleh pemerintah itu gratis. Jadi hanya beda mslh pembiayaan. Kalau mau ikut vaksinasi dr p\xe2\x80\xa6,"['', 'xe2', 'x80', 'x9cyang', 'sudah', 'diprogramkan', 'oleh', 'pemerintah', 'itu', 'gratis', 'jadi', 'hanya', 'beda', 'mslh', 'pembiayaan', 'kalau', 'mau', 'ikut', 'vaksinasi', 'dr', 'p', 'xe2', 'x80', 'xa6', '']",xe2 x80 x9cyang sudah diprogramkan oleh pemerintah itu gratis jadi hanya beda mslh pembiayaan kalau mau ikut vaksinasi dr p xe2 x80 xa6,positif
25,5/9/2021 23:56,"1,39E+18",Bio Farma,b'Juru Bicara Vaksinasi Covid-19 Bio Farma Bambang Heriyanto menyatakan bahwa karyawan akan mendapatkan vaksinasi sec\xe2\x80\xa6 https://t.co/Kis6DQASv1',b'Juru Bicara Vaksinasi Covid-19 Bio Farma Bambang Heriyanto menyatakan bahwa karyawan akan mendapatkan vaksinasi sec\xe2\x80\xa6 https://t.co/Kis6DQASv1',Juru Bicara Vaksinasi Covid-19 Bio Farma Bambang Heriyanto menyatakan bahwa karyawan akan mendapatkan vaksinasi sec\xe2\x80\xa6 https://t.co/Kis6DQASv1',Juru Bicara Vaksinasi Covid-19 Bio Farma Bambang Heriyanto menyatakan bahwa karyawan akan mendapatkan vaksinasi sec\xe2\x80\xa6,Juru Bicara Vaksinasi Covid-19 Bio Farma Bambang Heriyanto menyatakan bahwa karyawan akan mendapatkan vaksinasi sec\xe2\x80\xa6,"['juru', 'bicara', 'vaksinasi', 'covid', '19', 'bio', 'farma', 'bambang', 'heriyanto', 'menyatakan', 'bahwa', 'karyawan', 'akan', 'mendapatkan', 'vaksinasi', 'sec', 'xe2', 'x80', 'xa6', '']",juru bicara vaksinasi covid 19 bio farma bambang heriyanto menyatakan bahwa karyawan akan mendapatkan vaksinasi sec xe2 x80 xa6,positif
26,5/9/2021 23:56,"1,39E+18",Bio Farma,b'Juru Bicara Vaksinasi Covid-19 Bio Farma Bambang Heriyanto menyatakan bahwa karyawan akan mendapatkan vaksinasi sec\xe2\x80\xa6 https://t.co/SDPxClHhoY',b'Juru Bicara Vaksinasi Covid-19 Bio Farma Bambang Heriyanto menyatakan bahwa karyawan akan mendapatkan vaksinasi sec\xe2\x80\xa6 https://t.co/SDPxClHhoY',Juru Bicara Vaksinasi Covid-19 Bio Farma Bambang Heriyanto menyatakan bahwa karyawan akan mendapatkan vaksinasi sec\xe2\x80\xa6 https://t.co/SDPxClHhoY',Juru Bicara Vaksinasi Covid-19 Bio Farma Bambang Heriyanto menyatakan bahwa karyawan akan mendapatkan vaksinasi sec\xe2\x80\xa6,Juru Bicara Vaksinasi Covid-19 Bio Farma Bambang Heriyanto menyatakan bahwa karyawan akan mendapatkan vaksinasi sec\xe2\x80\xa6,"['juru', 'bicara', 'vaksinasi', 'covid', '19', 'bio', 'farma', 'bambang', 'heriyanto', 'menyatakan', 'bahwa', 'karyawan', 'akan', 'mendapatkan', 'vaksinasi', 'sec', 'xe2', 'x80', 'xa6', '']",juru bicara vaksinasi covid 19 bio farma bambang heriyanto menyatakan bahwa karyawan akan mendapatkan vaksinasi sec xe2 x80 xa6,positif
27,5/9/2021 23:56,"1,39E+18",Pusat Maklumat Rakyat Kota Bharu,b'RT @JapenKelantan: Tolong duduk di rumah jika tiada urusan. Virus Covid-19 ada di mana-mana.\n\nIOW\n\n9/5/2021\n\nParlimen : Machang\nDun : Teman\xe2\x80\xa6',b'RT : Tolong duduk di rumah jika tiada urusan. Virus Covid-19 ada di mana-mana.\n\nIOW\n\n9/5/2021\n\nParlimen : Machang\nDun : Teman\xe2\x80\xa6',RT : Tolong duduk di rumah jika tiada urusan. Virus Covid-19 ada di mana-mana.\n\nIOW\n\n9/5/2021\n\nParlimen : Machang\nDun : Teman\xe2\x80\xa6',RT : Tolong duduk di rumah jika tiada urusan. Virus Covid-19 ada di mana-mana.\n\nIOW\n\n9/5/2021\n\nParlimen : Machang\nDun : Teman\xe2\x80\xa6',Tolong duduk di rumah jika tiada urusan. Virus Covid-19 ada di mana-mana.\n\nIOW\n\n9/5/2021\n\nParlimen  Machang\nDun  Teman\xe2\x80\xa6',"['', 'tolong', 'duduk', 'di', 'rumah', 'jika', 'tiada', 'urusan', 'virus', 'covid', '19', 'ada', 'di', 'mana', 'mana', 'n', 'niow', 'n', 'n9', '5', '2021', 'n', 'nparlimen', 'machang', 'ndun', 'teman', 'xe2', 'x80', 'xa6', '']",tolong duduk di rumah jika tiada urusan virus covid 19 ada di mana mana n niow n n9 5 2021 n nparlimen machang ndun teman xe2 x80 xa6,positif
28,5/9/2021 23:56,"1,39E+18",Pusat Maklumat Rakyat Kota Bharu,b'RT @JapenKelantan: Tolong duduk di rumah jika tiada urusan. Virus Covid-19 ada di mana-mana.\n\nIOW\n\n9/5/2021\n\nParlimen : Pasir Puteh\nDun : S\xe2\x80\xa6',b'RT : Tolong duduk di rumah jika tiada urusan. Virus Covid-19 ada di mana-mana.\n\nIOW\n\n9/5/2021\n\nParlimen : Pasir Puteh\nDun : S\xe2\x80\xa6',RT : Tolong duduk di rumah jika tiada urusan. Virus Covid-19 ada di mana-mana.\n\nIOW\n\n9/5/2021\n\nParlimen : Pasir Puteh\nDun : S\xe2\x80\xa6',RT : Tolong duduk di rumah jika tiada urusan. Virus Covid-19 ada di mana-mana.\n\nIOW\n\n9/5/2021\n\nParlimen : Pasir Puteh\nDun : S\xe2\x80\xa6',Tolong duduk di rumah jika tiada urusan. Virus Covid-19 ada di mana-mana.\n\nIOW\n\n9/5/2021\n\nParlimen  Pasir Puteh\nDun  S\xe2\x80\xa6',"['', 'tolong', 'duduk', 'di', 'rumah', 'jika', 'tiada', 'urusan', 'virus', 'covid', '19', 'ada', 'di', 'mana', 'mana', 'n', 'niow', 'n', 'n9', '5', '2021', 'n', 'nparlimen', 'pasir', 'puteh', 'ndun', 's', 'xe2', 'x80', 'xa6', '']",tolong duduk di rumah jika tiada urusan virus covid 19 ada di mana mana n niow n n9 5 2021 n nparlimen pasir puteh ndun s xe2 x80 xa6,positif
29,5/9/2021 23:56,"1,39E+18",Pusat Maklumat Rakyat Kota Bharu,b'RT @JapenKelantan: Tolong duduk di rumah jika tiada urusan. Virus Covid-19 ada di mana-mana.\n\nIOW\n\n9/5/2021\n\nParlimen : Tanah Merah\nDun : B\xe2\x80\xa6',b'RT : Tolong duduk di rumah jika tiada urusan. Virus Covid-19 ada di mana-mana.\n\nIOW\n\n9/5/2021\n\nParlimen : Tanah Merah\nDun : B\xe2\x80\xa6',RT : Tolong duduk di rumah jika tiada urusan. Virus Covid-19 ada di mana-mana.\n\nIOW\n\n9/5/2021\n\nParlimen : Tanah Merah\nDun : B\xe2\x80\xa6',RT : Tolong duduk di rumah jika tiada urusan. Virus Covid-19 ada di mana-mana.\n\nIOW\n\n9/5/2021\n\nParlimen : Tanah Merah\nDun : B\xe2\x80\xa6',Tolong duduk di rumah jika tiada urusan. Virus Covid-19 ada di mana-mana.\n\nIOW\n\n9/5/2021\n\nParlimen  Tanah Merah\nDun  B\xe2\x80\xa6',"['', 'tolong', 'duduk', 'di', 'rumah', 'jika', 'tiada', 'urusan', 'virus', 'covid', '19', 'ada', 'di', 'mana', 'mana', 'n', 'niow', 'n', 'n9', '5', '2021', 'n', 'nparlimen', 'tanah', 'merah', 'ndun', 'b', 'xe2', 'x80', 'xa6', '']",tolong duduk di rumah jika tiada urusan virus covid 19 ada di mana mana n niow n n9 5 2021 n nparlimen tanah merah ndun b xe2 x80 xa6,positif
30,5/9/2021 23:56,"1,39E+18",Pusat Maklumat Rakyat Kota Bharu,b'RT @JapenKelantan: Jom kita bantu petugas barisan hadapan dengan patuh SOP !\n\nSepakat@Komuniti Bersama Frontliner (Malaysia Prihatin)\n\n9/5/\xe2\x80\xa6',b'RT : Jom kita bantu petugas barisan hadapan dengan patuh SOP !\n\nSepakat Bersama Frontliner (Malaysia Prihatin)\n\n9/5/\xe2\x80\xa6',RT : Jom kita bantu petugas barisan hadapan dengan patuh SOP !\n\nSepakat Bersama Frontliner (Malaysia Prihatin)\n\n9/5/\xe2\x80\xa6',RT : Jom kita bantu petugas barisan hadapan dengan patuh SOP !\n\nSepakat Bersama Frontliner (Malaysia Prihatin)\n\n9/5/\xe2\x80\xa6',Jom kita bantu petugas barisan hadapan dengan patuh SOP !\n\nSepakat Bersama Frontliner (Malaysia Prihatin)\n\n9/5/\xe2\x80\xa6',"['', 'jom', 'kita', 'bantu', 'petugas', 'barisan', 'hadapan', 'dengan', 'patuh', 'sop', 'n', 'nsepakat', 'bersama', 'frontliner', 'malaysia', 'prihatin', 'n', 'n9', '5', 'xe2', 'x80', 'xa6', '']",jom kita bantu petugas barisan hadapan dengan patuh sop n nsepakat bersama frontliner malaysia prihatin n n9 5 xe2 x80 xa6,positif
31,5/9/2021 23:56,"1,39E+18",Pusat Maklumat Rakyat Kota Bharu,b'RT @JapenKelantan: Jom kita bantu petugas barisan hadapan dengan patuh SOP !\n\nSepakat@Komuniti Bersama Frontliner (Malaysia Prihatin)\n\n9/5/\xe2\x80\xa6',b'RT : Jom kita bantu petugas barisan hadapan dengan patuh SOP !\n\nSepakat Bersama Frontliner (Malaysia Prihatin)\n\n9/5/\xe2\x80\xa6',RT : Jom kita bantu petugas barisan hadapan dengan patuh SOP !\n\nSepakat Bersama Frontliner (Malaysia Prihatin)\n\n9/5/\xe2\x80\xa6',RT : Jom kita bantu petugas barisan hadapan dengan patuh SOP !\n\nSepakat Bersama Frontliner (Malaysia Prihatin)\n\n9/5/\xe2\x80\xa6',Jom kita bantu petugas barisan hadapan dengan patuh SOP !\n\nSepakat Bersama Frontliner (Malaysia Prihatin)\n\n9/5/\xe2\x80\xa6',"['', 'jom', 'kita', 'bantu', 'petugas', 'barisan', 'hadapan', 'dengan', 'patuh', 'sop', 'n', 'nsepakat', 'bersama', 'frontliner', 'malaysia', 'prihatin', 'n', 'n9', '5', 'xe2', 'x80', 'xa6', '']",jom kita bantu petugas barisan hadapan dengan patuh sop n nsepakat bersama frontliner malaysia prihatin n n9 5 xe2 x80 xa6,positif
32,5/9/2021 23:56,"1,39E+18",Pusat Maklumat Rakyat Kota Bharu,b'RT @JapenKelantan: Jom kita bantu petugas barisan hadapan dengan patuh SOP !\n\nSepakat@Komuniti Bersama Frontliner (Malaysia Prihatin)\n\n9/5/\xe2\x80\xa6',b'RT : Jom kita bantu petugas barisan hadapan dengan patuh SOP !\n\nSepakat Bersama Frontliner (Malaysia Prihatin)\n\n9/5/\xe2\x80\xa6',RT : Jom kita bantu petugas barisan hadapan dengan patuh SOP !\n\nSepakat Bersama Frontliner (Malaysia Prihatin)\n\n9/5/\xe2\x80\xa6',RT : Jom kita bantu petugas barisan hadapan dengan patuh SOP !\n\nSepakat Bersama Frontliner (Malaysia Prihatin)\n\n9/5/\xe2\x80\xa6',Jom kita bantu petugas barisan hadapan dengan patuh SOP !\n\nSepakat Bersama Frontliner (Malaysia Prihatin)\n\n9/5/\xe2\x80\xa6',"['', 'jom', 'kita', 'bantu', 'petugas', 'barisan', 'hadapan', 'dengan', 'patuh', 'sop', 'n', 'nsepakat', 'bersama', 'frontliner', 'malaysia', 'prihatin', 'n', 'n9', '5', 'xe2', 'x80', 'xa6', '']",jom kita bantu petugas barisan hadapan dengan patuh sop n nsepakat bersama frontliner malaysia prihatin n n9 5 xe2 x80 xa6,positif
33,5/9/2021 23:56,"1,39E+18",ðŸ¦‹,b'RT @Amshar_Aziz: Cadangan kepada kerajaan\n\nLantik seorang sahaja jurucakap.\n\nKita tak nak harini KJ cakap tak perlu surat Pdrm untuk vaksin\xe2\x80\xa6',b'RT : Cadangan kepada kerajaan\n\nLantik seorang sahaja jurucakap.\n\nKita tak nak harini KJ cakap tak perlu surat Pdrm untuk vaksin\xe2\x80\xa6',RT : Cadangan kepada kerajaan\n\nLantik seorang sahaja jurucakap.\n\nKita tak nak harini KJ cakap tak perlu surat Pdrm untuk vaksin\xe2\x80\xa6',RT : Cadangan kepada kerajaan\n\nLantik seorang sahaja jurucakap.\n\nKita tak nak harini KJ cakap tak perlu surat Pdrm untuk vaksin\xe2\x80\xa6',Cadangan kepada kerajaan\n\nLantik seorang sahaja jurucakap.\n\nKita tak nak harini KJ cakap tak perlu surat Pdrm untuk vaksin\xe2\x80\xa6',"['', 'cadangan', 'kepada', 'kerajaan', 'n', 'nlantik', 'seorang', 'sahaja', 'jurucakap', 'n', 'nkita', 'tak', 'nak', 'harini', 'kj', 'cakap', 'tak', 'perlu', 'surat', 'pdrm', 'untuk', 'vaksin', 'xe2', 'x80', 'xa6', '']",cadangan kepada kerajaan n nlantik seorang sahaja jurucakap n nkita tak nak harini kj cakap tak perlu surat pdrm untuk vaksin xe2 x80 xa6,positif
34,5/9/2021 23:56,"1,39E+18",Mus Hanim,b'RT @wanariefimran: This MCA deputy minister idiot tweeted about covid hoax tapi bila bab dapat vaksin dia paling laju mengalahkan orang yan\xe2\x80\xa6',b'RT : This MCA deputy minister idiot tweeted about covid hoax tapi bila bab dapat vaksin dia paling laju mengalahkan orang yan\xe2\x80\xa6',RT : This MCA deputy minister idiot tweeted about covid hoax tapi bila bab dapat vaksin dia paling laju mengalahkan orang yan\xe2\x80\xa6',RT : This MCA deputy minister idiot tweeted about covid hoax tapi bila bab dapat vaksin dia paling laju mengalahkan orang yan\xe2\x80\xa6',This MCA deputy minister idiot tweeted about covid hoax tapi bila bab dapat vaksin dia paling laju mengalahkan orang yan\xe2\x80\xa6',"['', 'this', 'mca', 'deputy', 'minister', 'idiot', 'tweeted', 'about', 'covid', 'hoax', 'tapi', 'bila', 'bab', 'dapat', 'vaksin', 'dia', 'paling', 'laju', 'mengalahkan', 'orang', 'yan', 'xe2', 'x80', 'xa6', '']",this mca deputy minister idiot tweeted about covid hoax tapi bila bab dapat vaksin dia paling laju mengalahkan orang yan xe2 x80 xa6,positif
35,5/9/2021 23:56,"1,39E+18",Achoi,b'RT @Amshar_Aziz: Cadangan kepada kerajaan\n\nLantik seorang sahaja jurucakap.\n\nKita tak nak harini KJ cakap tak perlu surat Pdrm untuk vaksin\xe2\x80\xa6',b'RT : Cadangan kepada kerajaan\n\nLantik seorang sahaja jurucakap.\n\nKita tak nak harini KJ cakap tak perlu surat Pdrm untuk vaksin\xe2\x80\xa6',RT : Cadangan kepada kerajaan\n\nLantik seorang sahaja jurucakap.\n\nKita tak nak harini KJ cakap tak perlu surat Pdrm untuk vaksin\xe2\x80\xa6',RT : Cadangan kepada kerajaan\n\nLantik seorang sahaja jurucakap.\n\nKita tak nak harini KJ cakap tak perlu surat Pdrm untuk vaksin\xe2\x80\xa6',Cadangan kepada kerajaan\n\nLantik seorang sahaja jurucakap.\n\nKita tak nak harini KJ cakap tak perlu surat Pdrm untuk vaksin\xe2\x80\xa6',"['', 'cadangan', 'kepada', 'kerajaan', 'n', 'nlantik', 'seorang', 'sahaja', 'jurucakap', 'n', 'nkita', 'tak', 'nak', 'harini', 'kj', 'cakap', 'tak', 'perlu', 'surat', 'pdrm', 'untuk', 'vaksin', 'xe2', 'x80', 'xa6', '']",cadangan kepada kerajaan n nlantik seorang sahaja jurucakap n nkita tak nak harini kj cakap tak perlu surat pdrm untuk vaksin xe2 x80 xa6,positif
36,5/9/2021 23:56,"1,39E+18",Pusat Maklumat Rakyat Kota Bharu,b'RT @JapenKelantan: Jom kita bantu petugas barisan hadapan dengan patuh SOP !\n\nSepakat@Komuniti Bersama Frontliner (Malaysia Prihatin)\n\n9/5/\xe2\x80\xa6',b'RT : Jom kita bantu petugas barisan hadapan dengan patuh SOP !\n\nSepakat Bersama Frontliner (Malaysia Prihatin)\n\n9/5/\xe2\x80\xa6',RT : Jom kita bantu petugas barisan hadapan dengan patuh SOP !\n\nSepakat Bersama Frontliner (Malaysia Prihatin)\n\n9/5/\xe2\x80\xa6',RT : Jom kita bantu petugas barisan hadapan dengan patuh SOP !\n\nSepakat Bersama Frontliner (Malaysia Prihatin)\n\n9/5/\xe2\x80\xa6',Jom kita bantu petugas barisan hadapan dengan patuh SOP !\n\nSepakat Bersama Frontliner (Malaysia Prihatin)\n\n9/5/\xe2\x80\xa6',"['', 'jom', 'kita', 'bantu', 'petugas', 'barisan', 'hadapan', 'dengan', 'patuh', 'sop', 'n', 'nsepakat', 'bersama', 'frontliner', 'malaysia', 'prihatin', 'n', 'n9', '5', 'xe2', 'x80', 'xa6', '']",jom kita bantu petugas barisan hadapan dengan patuh sop n nsepakat bersama frontliner malaysia prihatin n n9 5 xe2 x80 xa6,positif
37,5/9/2021 23:56,"1,39E+18",ðŸ‡²ðŸ‡¾ Rahah Ghazali ðŸ‡²ðŸ‡¾,b'RT @lutfi_rahman99: @DrMahyuddin Marah ni bukan saja2. Ni marah bersebab. Kita boleh nak berjaya lagi sekali untuk PKP 3.0 ni. Tapi kena te\xe2\x80\xa6',b'RT :  Marah ni bukan saja2. Ni marah bersebab. Kita boleh nak berjaya lagi sekali untuk PKP 3.0 ni. Tapi kena te\xe2\x80\xa6',RT :  Marah ni bukan saja2. Ni marah bersebab. Kita boleh nak berjaya lagi sekali untuk PKP 3.0 ni. Tapi kena te\xe2\x80\xa6',RT :  Marah ni bukan saja2. Ni marah bersebab. Kita boleh nak berjaya lagi sekali untuk PKP 3.0 ni. Tapi kena te\xe2\x80\xa6',Marah ni bukan saja2. Ni marah bersebab. Kita boleh nak berjaya lagi sekali untuk PKP 3.0 ni. Tapi kena te\xe2\x80\xa6',"['', 'marah', 'ni', 'bukan', 'saja2', 'ni', 'marah', 'bersebab', 'kita', 'boleh', 'nak', 'berjaya', 'lagi', 'sekali', 'untuk', 'pkp', '3', '0', 'ni', 'tapi', 'kena', 'te', 'xe2', 'x80', 'xa6', '']",marah ni bukan saja2 ni marah bersebab kita boleh nak berjaya lagi sekali untuk pkp 3 0 ni tapi kena te xe2 x80 xa6,negatif
38,5/9/2021 23:56,"1,39E+18",VALEDICTORIAN,"b'RT @fahimmaroo: Kot ye pun nak buat iklan untuk kesedaran vaksin, buat la dalam bahasa melayu. Letak la orang tua dalam iklan tu. Ramai jug\xe2\x80\xa6'","b'RT : Kot ye pun nak buat iklan untuk kesedaran vaksin, buat la dalam bahasa melayu. Letak la orang tua dalam iklan tu. Ramai jug\xe2\x80\xa6'","RT : Kot ye pun nak buat iklan untuk kesedaran vaksin, buat la dalam bahasa melayu. Letak la orang tua dalam iklan tu. Ramai jug\xe2\x80\xa6'","RT : Kot ye pun nak buat iklan untuk kesedaran vaksin, buat la dalam bahasa melayu. Letak la orang tua dalam iklan tu. Ramai jug\xe2\x80\xa6'",Kot ye pun nak buat iklan untuk kesedaran vaksin buat la dalam bahasa melayu. Letak la orang tua dalam iklan tu. Ramai jug\xe2\x80\xa6',"['', 'kot', 'ye', 'pun', 'nak', 'buat', 'iklan', 'untuk', 'kesedaran', 'vaksin', 'buat', 'la', 'dalam', 'bahasa', 'melayu', 'letak', 'la', 'orang', 'tua', 'dalam', 'iklan', 'tu', 'ramai', 'jug', 'xe2', 'x80', 'xa6', '']",kot ye pun nak buat iklan untuk kesedaran vaksin buat la dalam bahasa melayu letak la orang tua dalam iklan tu ramai jug xe2 x80 xa6,positif
39,5/9/2021 23:56,"1,39E+18",Pusat Maklumat Rakyat Kota Bharu,b'RT @JapenKelantan: Jom kita bantu petugas barisan hadapan dengan patuh SOP !\n\nSepakat@Komuniti Bersama Frontliner (Malaysia Prihatin)\n\n9/5/\xe2\x80\xa6',b'RT : Jom kita bantu petugas barisan hadapan dengan patuh SOP !\n\nSepakat Bersama Frontliner (Malaysia Prihatin)\n\n9/5/\xe2\x80\xa6',RT : Jom kita bantu petugas barisan hadapan dengan patuh SOP !\n\nSepakat Bersama Frontliner (Malaysia Prihatin)\n\n9/5/\xe2\x80\xa6',RT : Jom kita bantu petugas barisan hadapan dengan patuh SOP !\n\nSepakat Bersama Frontliner (Malaysia Prihatin)\n\n9/5/\xe2\x80\xa6',Jom kita bantu petugas barisan hadapan dengan patuh SOP !\n\nSepakat Bersama Frontliner (Malaysia Prihatin)\n\n9/5/\xe2\x80\xa6',"['', 'jom', 'kita', 'bantu', 'petugas', 'barisan', 'hadapan', 'dengan', 'patuh', 'sop', 'n', 'nsepakat', 'bersama', 'frontliner', 'malaysia', 'prihatin', 'n', 'n9', '5', 'xe2', 'x80', 'xa6', '']",jom kita bantu petugas barisan hadapan dengan patuh sop n nsepakat bersama frontliner malaysia prihatin n n9 5 xe2 x80 xa6,positif
40,5/9/2021 23:55,"1,39E+18",ðŸ¥,"b'RT @aimanzom: Gov: untuk mendaftar vaksin, sila klik\nKlatey: demo suruh kelik kito kelik'","b'RT : Gov: untuk mendaftar vaksin, sila klik\nKlatey: demo suruh kelik kito kelik'","RT : Gov: untuk mendaftar vaksin, sila klik\nKlatey: demo suruh kelik kito kelik'","RT : Gov: untuk mendaftar vaksin, sila klik\nKlatey: demo suruh kelik kito kelik'",Gov untuk mendaftar vaksin sila klik\nKlatey demo suruh kelik kito kelik',"['', 'gov', 'untuk', 'mendaftar', 'vaksin', 'sila', 'klik', 'nklatey', 'demo', 'suruh', 'kelik', 'kito', 'kelik', '']",gov untuk mendaftar vaksin sila klik nklatey demo suruh kelik kito kelik,positif
41,5/9/2021 23:55,"1,39E+18",ZZZHR,b'RT @wanariefimran: This MCA deputy minister idiot tweeted about covid hoax tapi bila bab dapat vaksin dia paling laju mengalahkan orang yan\xe2\x80\xa6',b'RT : This MCA deputy minister idiot tweeted about covid hoax tapi bila bab dapat vaksin dia paling laju mengalahkan orang yan\xe2\x80\xa6',RT : This MCA deputy minister idiot tweeted about covid hoax tapi bila bab dapat vaksin dia paling laju mengalahkan orang yan\xe2\x80\xa6',RT : This MCA deputy minister idiot tweeted about covid hoax tapi bila bab dapat vaksin dia paling laju mengalahkan orang yan\xe2\x80\xa6',This MCA deputy minister idiot tweeted about covid hoax tapi bila bab dapat vaksin dia paling laju mengalahkan orang yan\xe2\x80\xa6',"['', 'this', 'mca', 'deputy', 'minister', 'idiot', 'tweeted', 'about', 'covid', 'hoax', 'tapi', 'bila', 'bab', 'dapat', 'vaksin', 'dia', 'paling', 'laju', 'mengalahkan', 'orang', 'yan', 'xe2', 'x80', 'xa6', '']",this mca deputy minister idiot tweeted about covid hoax tapi bila bab dapat vaksin dia paling laju mengalahkan orang yan xe2 x80 xa6,positif
42,5/9/2021 23:55,"1,39E+18",nabil hairi,b'RT @Amshar_Aziz: Cadangan kepada kerajaan\n\nLantik seorang sahaja jurucakap.\n\nKita tak nak harini KJ cakap tak perlu surat Pdrm untuk vaksin\xe2\x80\xa6',b'RT : Cadangan kepada kerajaan\n\nLantik seorang sahaja jurucakap.\n\nKita tak nak harini KJ cakap tak perlu surat Pdrm untuk vaksin\xe2\x80\xa6',RT : Cadangan kepada kerajaan\n\nLantik seorang sahaja jurucakap.\n\nKita tak nak harini KJ cakap tak perlu surat Pdrm untuk vaksin\xe2\x80\xa6',RT : Cadangan kepada kerajaan\n\nLantik seorang sahaja jurucakap.\n\nKita tak nak harini KJ cakap tak perlu surat Pdrm untuk vaksin\xe2\x80\xa6',Cadangan kepada kerajaan\n\nLantik seorang sahaja jurucakap.\n\nKita tak nak harini KJ cakap tak perlu surat Pdrm untuk vaksin\xe2\x80\xa6',"['', 'cadangan', 'kepada', 'kerajaan', 'n', 'nlantik', 'seorang', 'sahaja', 'jurucakap', 'n', 'nkita', 'tak', 'nak', 'harini', 'kj', 'cakap', 'tak', 'perlu', 'surat', 'pdrm', 'untuk', 'vaksin', 'xe2', 'x80', 'xa6', '']",cadangan kepada kerajaan n nlantik seorang sahaja jurucakap n nkita tak nak harini kj cakap tak perlu surat pdrm untuk vaksin xe2 x80 xa6,positif
