ISO3,Location,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh
IDN,East Nusa Tenggara,1219674,Postneonatal mortality rate,40,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_PNR,63206020,I,414027,1414270,Region,..East Nusa Tenggara,14003,Ten years preceding the survey,0,1,CMECMRCPNR,IDDHS1991414027,1991,DHS,,,27,53
IDN,East Timor,279876,Postneonatal mortality rate,45,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_PNR,63206020,I,414028,1414280,Region,..East Timor,14003,Ten years preceding the survey,0,1,CMECMRCPNR,IDDHS1991414028,1991,DHS,,,35,54
IDN,Central Kalimantan,1272215,Postneonatal mortality rate,20,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_PNR,63206020,I,414029,1414290,Region,..Central Kalimantan,14003,Ten years preceding the survey,0,1,CMECMRCPNR,IDDHS1991414029,1991,DHS,,,10,29
IDN,East Kalimantan (before 2017),2923231,Postneonatal mortality rate,36,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_PNR,63206020,I,414030,1414300,Region,..East Kalimantan (before 2017),14003,Ten years preceding the survey,0,1,CMECMRCPNR,IDDHS1991414030,1991,DHS,,,13,58
IDN,Central Sulawesi,279879,Postneonatal mortality rate,58,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_PNR,63206020,I,414031,1414310,Region,..Central Sulawesi,14003,Ten years preceding the survey,0,1,CMECMRCPNR,IDDHS1991414031,1991,DHS,,,28,88
IDN,Southeast Sulawesi,281848,Postneonatal mortality rate,41,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_PNR,63206020,I,414032,1414320,Region,..Southeast Sulawesi,14003,Ten years preceding the survey,0,1,CMECMRCPNR,IDDHS1991414032,1991,DHS,,,21,62
IDN,Maluku,1246168,Postneonatal mortality rate,37,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_PNR,63206020,I,414034,1414340,Region,..Maluku,14003,Ten years preceding the survey,0,1,CMECMRCPNR,IDDHS1991414034,1991,DHS,,,13,60
IDN,Papua,1265264,Postneonatal mortality rate,81,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_PNR,63206020,I,414036,1414360,Region,..Papua,14003,Ten years preceding the survey,0,1,CMECMRCPNR,IDDHS1991414036,1991,DHS,,,0,179
IDN,Java-Bali,275107,Infant mortality rate,79,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_IMR,63206030,I,414000,1414000,Region,Java-Bali,14003,Ten years preceding the survey,0,1,CMECMRCIMR,IDDHS1991414000,1991,DHS,,,69,89
IDN,DKI Jakarta,1242814,Infant mortality rate,45,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_IMR,63206030,I,414001,1414010,Region,..DKI Jakarta,14003,Ten years preceding the survey,0,1,CMECMRCIMR,IDDHS1991414001,1991,DHS,,,34,56
IDN,West Java,281407,Infant mortality rate,117,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_IMR,63206030,I,414002,1414020,Region,..West Java,14003,Ten years preceding the survey,0,1,CMECMRCIMR,IDDHS1991414002,1991,DHS,,,97,137
IDN,Central Java,1273619,Infant mortality rate,49,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_IMR,63206030,I,414003,1414030,Region,..Central Java,14003,Ten years preceding the survey,0,1,CMECMRCIMR,IDDHS1991414003,1991,DHS,,,38,59
IDN,DI Yogyakarta,277084,Infant mortality rate,38,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_IMR,63206030,I,414004,1414040,Region,..DI Yogyakarta,14003,Ten years preceding the survey,0,1,CMECMRCIMR,IDDHS1991414004,1991,DHS,,,25,50
IDN,East Java,281908,Infant mortality rate,69,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_IMR,63206030,I,414005,1414050,Region,..East Java,14003,Ten years preceding the survey,0,1,CMECMRCIMR,IDDHS1991414005,1991,DHS,,,54,84
IDN,Bali,277202,Infant mortality rate,49,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_IMR,63206030,I,414007,1414070,Region,..Bali,14003,Ten years preceding the survey,0,1,CMECMRCIMR,IDDHS1991414007,1991,DHS,,,32,66
IDN,Outer Java-Bali I,1305142,Infant mortality rate,69,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_IMR,63206030,I,414008,1414080,Region,Outer Java-Bali I,14003,Ten years preceding the survey,0,1,CMECMRCIMR,IDDHS1991414008,1991,DHS,,,64,75
IDN,DI Aceh,1221586,Infant mortality rate,64,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_IMR,63206030,I,414009,1414090,Region,..DI Aceh,14003,Ten years preceding the survey,0,1,CMECMRCIMR,IDDHS1991414009,1991,DHS,,,46,82
IDN,North Sumatera,277203,Infant mortality rate,61,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_IMR,63206030,I,414010,1414100,Region,..North Sumatera,14003,Ten years preceding the survey,0,1,CMECMRCIMR,IDDHS1991414010,1991,DHS,,,50,73
IDN,West Sumatera,279707,Infant mortality rate,75,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_IMR,63206030,I,414011,1414110,Region,..West Sumatera,14003,Ten years preceding the survey,0,1,CMECMRCIMR,IDDHS1991414011,1991,DHS,,,57,93
IDN,South Sumatera,281671,Infant mortality rate,48,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_IMR,63206030,I,414012,1414120,Region,..South Sumatera,14003,Ten years preceding the survey,0,1,CMECMRCIMR,IDDHS1991414012,1991,DHS,,,36,60
IDN,Lampung,1292448,Infant mortality rate,54,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_IMR,63206030,I,414014,1414140,Region,..Lampung,14003,Ten years preceding the survey,0,1,CMECMRCIMR,IDDHS1991414014,1991,DHS,,,40,67
IDN,West Nusa Tenggara,1272214,Infant mortality rate,136,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_IMR,63206030,I,414015,1414150,Region,..West Nusa Tenggara,14003,Ten years preceding the survey,0,1,CMECMRCIMR,IDDHS1991414015,1991,DHS,,,112,160
IDN,West Kalimantan,1299694,Infant mortality rate,110,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_IMR,63206030,I,414016,1414160,Region,..West Kalimantan,14003,Ten years preceding the survey,0,1,CMECMRCIMR,IDDHS1991414016,1991,DHS,,,86,133
IDN,South Kalimantan,1254511,Infant mortality rate,70,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_IMR,63206030,I,414017,1414170,Region,..South Kalimantan,14003,Ten years preceding the survey,0,1,CMECMRCIMR,IDDHS1991414017,1991,DHS,,,50,90
IDN,North Sulawesi,282889,Infant mortality rate,51,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_IMR,63206030,I,414019,1414190,Region,..North Sulawesi,14003,Ten years preceding the survey,0,1,CMECMRCIMR,IDDHS1991414019,1991,DHS,,,32,70
IDN,South Sulawesi,1260730,Infant mortality rate,59,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_IMR,63206030,I,414021,1414210,Region,..South Sulawesi,14003,Ten years preceding the survey,0,1,CMECMRCIMR,IDDHS1991414021,1991,DHS,,,45,72
IDN,Outer Java-Bali II,277257,Infant mortality rate,66,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_IMR,63206030,I,414023,1414230,Region,Outer Java-Bali II,14003,Ten years preceding the survey,0,1,CMECMRCIMR,IDDHS1991414023,1991,DHS,,,56,76
IDN,Riau,279709,Infant mortality rate,67,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_IMR,63206030,I,414024,1414240,Region,..Riau,14003,Ten years preceding the survey,0,1,CMECMRCIMR,IDDHS1991414024,1991,DHS,,,47,87
IDN,Jambi,1238085,Infant mortality rate,69,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_IMR,63206030,I,414025,1414250,Region,..Jambi,14003,Ten years preceding the survey,0,1,CMECMRCIMR,IDDHS1991414025,1991,DHS,,,50,88
IDN,Bengkulu,1249879,Infant mortality rate,70,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_IMR,63206030,I,414026,1414260,Region,..Bengkulu,14003,Ten years preceding the survey,0,1,CMECMRCIMR,IDDHS1991414026,1991,DHS,,,49,92
IDN,East Nusa Tenggara,1305143,Infant mortality rate,60,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_IMR,63206030,I,414027,1414270,Region,..East Nusa Tenggara,14003,Ten years preceding the survey,0,1,CMECMRCIMR,IDDHS1991414027,1991,DHS,,,45,75
IDN,East Timor,1221588,Infant mortality rate,65,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_IMR,63206030,I,414028,1414280,Region,..East Timor,14003,Ten years preceding the survey,0,1,CMECMRCIMR,IDDHS1991414028,1991,DHS,,,52,78
IDN,Central Kalimantan,283113,Infant mortality rate,33,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_IMR,63206030,I,414029,1414290,Region,..Central Kalimantan,14003,Ten years preceding the survey,0,1,CMECMRCIMR,IDDHS1991414029,1991,DHS,,,22,43
IDN,East Kalimantan (before 2017),1260549,Infant mortality rate,59,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_IMR,63206030,I,414030,1414300,Region,..East Kalimantan (before 2017),14003,Ten years preceding the survey,0,1,CMECMRCIMR,IDDHS1991414030,1991,DHS,,,21,96
IDN,Central Sulawesi,281843,Infant mortality rate,85,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_IMR,63206030,I,414031,1414310,Region,..Central Sulawesi,14003,Ten years preceding the survey,0,1,CMECMRCIMR,IDDHS1991414031,1991,DHS,,,42,128
IDN,Southeast Sulawesi,1265021,Infant mortality rate,65,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_IMR,63206030,I,414032,1414320,Region,..Southeast Sulawesi,14003,Ten years preceding the survey,0,1,CMECMRCIMR,IDDHS1991414032,1991,DHS,,,42,88
IDN,Maluku,1272217,Infant mortality rate,51,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_IMR,63206030,I,414034,1414340,Region,..Maluku,14003,Ten years preceding the survey,0,1,CMECMRCIMR,IDDHS1991414034,1991,DHS,,,26,76
IDN,Papua,1254512,Infant mortality rate,108,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_IMR,63206030,I,414036,1414360,Region,..Papua,14003,Ten years preceding the survey,0,1,CMECMRCIMR,IDDHS1991414036,1991,DHS,,,0,233
IDN,Java-Bali,276964,Child mortality rate,34,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_CMR,63206040,I,414000,1414000,Region,Java-Bali,14003,Ten years preceding the survey,0,1,CMECMRCCMR,IDDHS1991414000,1991,DHS,,,28,41
IDN,DKI Jakarta,279523,Child mortality rate,16,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_CMR,63206040,I,414001,1414010,Region,..DKI Jakarta,14003,Ten years preceding the survey,0,1,CMECMRCCMR,IDDHS1991414001,1991,DHS,,,10,21
IDN,West Java,282886,Child mortality rate,54,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_CMR,63206040,I,414002,1414020,Region,..West Java,14003,Ten years preceding the survey,0,1,CMECMRCCMR,IDDHS1991414002,1991,DHS,,,41,67
IDN,Central Java,1219672,Child mortality rate,33,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_CMR,63206040,I,414003,1414030,Region,..Central Java,14003,Ten years preceding the survey,0,1,CMECMRCCMR,IDDHS1991414003,1991,DHS,,,21,44
IDN,DI Yogyakarta,1305588,Child mortality rate,12,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_CMR,63206040,I,414004,1414040,Region,..DI Yogyakarta,14003,Ten years preceding the survey,0,1,CMECMRCCMR,IDDHS1991414004,1991,DHS,,,5,19
IDN,East Java,1244294,Child mortality rate,21,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_CMR,63206040,I,414005,1414050,Region,..East Java,14003,Ten years preceding the survey,0,1,CMECMRCCMR,IDDHS1991414005,1991,DHS,,,12,29
IDN,Bali,279682,Child mortality rate,12,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_CMR,63206040,I,414007,1414070,Region,..Bali,14003,Ten years preceding the survey,0,1,CMECMRCCMR,IDDHS1991414007,1991,DHS,,,6,18
IDN,Outer Java-Bali I,281595,Child mortality rate,37,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_CMR,63206040,I,414008,1414080,Region,Outer Java-Bali I,14003,Ten years preceding the survey,0,1,CMECMRCCMR,IDDHS1991414008,1991,DHS,,,33,42
IDN,DI Aceh,282891,Child mortality rate,38,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_CMR,63206040,I,414009,1414090,Region,..DI Aceh,14003,Ten years preceding the survey,0,1,CMECMRCCMR,IDDHS1991414009,1991,DHS,,,27,49
IDN,North Sumatera,1224853,Child mortality rate,46,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_CMR,63206040,I,414010,1414100,Region,..North Sumatera,14003,Ten years preceding the survey,0,1,CMECMRCCMR,IDDHS1991414010,1991,DHS,,,33,59
IDN,West Sumatera,1272213,Child mortality rate,33,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_CMR,63206040,I,414011,1414110,Region,..West Sumatera,14003,Ten years preceding the survey,0,1,CMECMRCCMR,IDDHS1991414011,1991,DHS,,,21,44
IDN,South Sumatera,1299388,Child mortality rate,25,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_CMR,63206040,I,414012,1414120,Region,..South Sumatera,14003,Ten years preceding the survey,0,1,CMECMRCCMR,IDDHS1991414012,1991,DHS,,,16,33
IDN,Lampung,281910,Child mortality rate,21,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_CMR,63206040,I,414014,1414140,Region,..Lampung,14003,Ten years preceding the survey,0,1,CMECMRCCMR,IDDHS1991414014,1991,DHS,,,13,28
IDN,West Nusa Tenggara,282888,Child mortality rate,68,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_CMR,63206040,I,414015,1414150,Region,..West Nusa Tenggara,14003,Ten years preceding the survey,0,1,CMECMRCCMR,IDDHS1991414015,1991,DHS,,,51,84
IDN,West Kalimantan,277268,Child mortality rate,69,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_CMR,63206040,I,414016,1414160,Region,..West Kalimantan,14003,Ten years preceding the survey,0,1,CMECMRCCMR,IDDHS1991414016,1991,DHS,,,47,91
IDN,South Kalimantan,1292447,Child mortality rate,33,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_CMR,63206040,I,414017,1414170,Region,..South Kalimantan,14003,Ten years preceding the survey,0,1,CMECMRCCMR,IDDHS1991414017,1991,DHS,,,16,50
IDN,North Sulawesi,277211,Child mortality rate,23,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_CMR,63206040,I,414019,1414190,Region,..North Sulawesi,14003,Ten years preceding the survey,0,1,CMECMRCCMR,IDDHS1991414019,1991,DHS,,,11,34
IDN,South Sulawesi,281689,Child mortality rate,26,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_CMR,63206040,I,414021,1414210,Region,..South Sulawesi,14003,Ten years preceding the survey,0,1,CMECMRCCMR,IDDHS1991414021,1991,DHS,,,17,35
IDN,Outer Java-Bali II,1305589,Child mortality rate,36,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_CMR,63206040,I,414023,1414230,Region,Outer Java-Bali II,14003,Ten years preceding the survey,0,1,CMECMRCCMR,IDDHS1991414023,1991,DHS,,,30,42
IDN,Riau,1244295,Child mortality rate,42,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_CMR,63206040,I,414024,1414240,Region,..Riau,14003,Ten years preceding the survey,0,1,CMECMRCCMR,IDDHS1991414024,1991,DHS,,,29,55
IDN,Jambi,1273620,Child mortality rate,42,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_CMR,63206040,I,414025,1414250,Region,..Jambi,14003,Ten years preceding the survey,0,1,CMECMRCCMR,IDDHS1991414025,1991,DHS,,,26,58
IDN,Bengkulu,279809,Child mortality rate,38,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_CMR,63206040,I,414026,1414260,Region,..Bengkulu,14003,Ten years preceding the survey,0,1,CMECMRCCMR,IDDHS1991414026,1991,DHS,,,19,57
IDN,East Nusa Tenggara,281786,Child mortality rate,28,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_CMR,63206040,I,414027,1414270,Region,..East Nusa Tenggara,14003,Ten years preceding the survey,0,1,CMECMRCCMR,IDDHS1991414027,1991,DHS,,,13,44
IDN,East Timor,283114,Child mortality rate,65,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_CMR,63206040,I,414028,1414280,Region,..East Timor,14003,Ten years preceding the survey,0,1,CMECMRCCMR,IDDHS1991414028,1991,DHS,,,40,90
IDN,Central Kalimantan,1219675,Child mortality rate,31,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_CMR,63206040,I,414029,1414290,Region,..Central Kalimantan,14003,Ten years preceding the survey,0,1,CMECMRCCMR,IDDHS1991414029,1991,DHS,,,18,43
IDN,East Kalimantan (before 2017),1272216,Child mortality rate,20,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_CMR,63206040,I,414030,1414300,Region,..East Kalimantan (before 2017),14003,Ten years preceding the survey,0,1,CMECMRCCMR,IDDHS1991414030,1991,DHS,,,0,46
IDN,Central Sulawesi,1299389,Child mortality rate,21,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_CMR,63206040,I,414031,1414310,Region,..Central Sulawesi,14003,Ten years preceding the survey,0,1,CMECMRCCMR,IDDHS1991414031,1991,DHS,,,9,34
IDN,Southeast Sulawesi,277493,Child mortality rate,27,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_CMR,63206040,I,414032,1414320,Region,..Southeast Sulawesi,14003,Ten years preceding the survey,0,1,CMECMRCCMR,IDDHS1991414032,1991,DHS,,,13,42
IDN,Maluku,283438,Child mortality rate,38,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_CMR,63206040,I,414034,1414340,Region,..Maluku,14003,Ten years preceding the survey,0,1,CMECMRCCMR,IDDHS1991414034,1991,DHS,,,11,66
IDN,Papua,1292449,Child mortality rate,52,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_CMR,63206040,I,414036,1414360,Region,..Papua,14003,Ten years preceding the survey,0,1,CMECMRCCMR,IDDHS1991414036,1991,DHS,,,6,98
IDN,Java-Bali,279522,Under-five mortality rate,110,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_U5M,63206050,I,414000,1414000,Region,Java-Bali,14003,Ten years preceding the survey,0,1,CMECMRCU5M,IDDHS1991414000,1991,DHS,,,97,124
IDN,DKI Jakarta,281362,Under-five mortality rate,60,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_U5M,63206050,I,414001,1414010,Region,..DKI Jakarta,14003,Ten years preceding the survey,0,1,CMECMRCU5M,IDDHS1991414001,1991,DHS,,,47,72
IDN,West Java,277301,Under-five mortality rate,164,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_U5M,63206050,I,414002,1414020,Region,..West Java,14003,Ten years preceding the survey,0,1,CMECMRCU5M,IDDHS1991414002,1991,DHS,,,138,191
IDN,Central Java,1260728,Under-five mortality rate,80,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_U5M,63206050,I,414003,1414030,Region,..Central Java,14003,Ten years preceding the survey,0,1,CMECMRCU5M,IDDHS1991414003,1991,DHS,,,61,98
IDN,DI Yogyakarta,1299859,Under-five mortality rate,49,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_U5M,63206050,I,414004,1414040,Region,..DI Yogyakarta,14003,Ten years preceding the survey,0,1,CMECMRCU5M,IDDHS1991414004,1991,DHS,,,35,63
IDN,East Java,1223255,Under-five mortality rate,88,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_U5M,63206050,I,414005,1414050,Region,..East Java,14003,Ten years preceding the survey,0,1,CMECMRCU5M,IDDHS1991414005,1991,DHS,,,72,105
IDN,Bali,1238083,Under-five mortality rate,61,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_U5M,63206050,I,414007,1414070,Region,..Bali,14003,Ten years preceding the survey,0,1,CMECMRCU5M,IDDHS1991414007,1991,DHS,,,42,80
IDN,Outer Java-Bali I,1248538,Under-five mortality rate,104,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_U5M,63206050,I,414008,1414080,Region,Outer Java-Bali I,14003,Ten years preceding the survey,0,1,CMECMRCU5M,IDDHS1991414008,1991,DHS,,,96,112
IDN,DI Aceh,1236198,Under-five mortality rate,100,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_U5M,63206050,I,414009,1414090,Region,..DI Aceh,14003,Ten years preceding the survey,0,1,CMECMRCU5M,IDDHS1991414009,1991,DHS,,,74,125
IDN,North Sumatera,281909,Under-five mortality rate,104,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_U5M,63206050,I,414010,1414100,Region,..North Sumatera,14003,Ten years preceding the survey,0,1,CMECMRCU5M,IDDHS1991414010,1991,DHS,,,86,122
IDN,West Sumatera,282806,Under-five mortality rate,105,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_U5M,63206050,I,414011,1414110,Region,..West Sumatera,14003,Ten years preceding the survey,0,1,CMECMRCU5M,IDDHS1991414011,1991,DHS,,,83,128
IDN,South Sumatera,1255740,Under-five mortality rate,71,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_U5M,63206050,I,414012,1414120,Region,..South Sumatera,14003,Ten years preceding the survey,0,1,CMECMRCU5M,IDDHS1991414012,1991,DHS,,,56,86
IDN,Lampung,1260358,Under-five mortality rate,73,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_U5M,63206050,I,414014,1414140,Region,..Lampung,14003,Ten years preceding the survey,0,1,CMECMRCU5M,IDDHS1991414014,1991,DHS,,,56,91
IDN,West Nusa Tenggara,277225,Under-five mortality rate,194,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_U5M,63206050,I,414015,1414150,Region,..West Nusa Tenggara,14003,Ten years preceding the survey,0,1,CMECMRCU5M,IDDHS1991414015,1991,DHS,,,168,221
IDN,West Kalimantan,1260787,Under-five mortality rate,171,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_U5M,63206050,I,414016,1414160,Region,..West Kalimantan,14003,Ten years preceding the survey,0,1,CMECMRCU5M,IDDHS1991414016,1991,DHS,,,137,205
IDN,South Kalimantan,1221848,Under-five mortality rate,101,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_U5M,63206050,I,414017,1414170,Region,..South Kalimantan,14003,Ten years preceding the survey,0,1,CMECMRCU5M,IDDHS1991414017,1991,DHS,,,74,128
IDN,North Sulawesi,279685,Under-five mortality rate,72,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_U5M,63206050,I,414019,1414190,Region,..North Sulawesi,14003,Ten years preceding the survey,0,1,CMECMRCU5M,IDDHS1991414019,1991,DHS,,,50,94
IDN,South Sulawesi,282953,Under-five mortality rate,83,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_U5M,63206050,I,414021,1414210,Region,..South Sulawesi,14003,Ten years preceding the survey,0,1,CMECMRCU5M,IDDHS1991414021,1991,DHS,,,66,100
IDN,Outer Java-Bali II,1299860,Under-five mortality rate,100,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_U5M,63206050,I,414023,1414230,Region,Outer Java-Bali II,14003,Ten years preceding the survey,0,1,CMECMRCU5M,IDDHS1991414023,1991,DHS,,,86,113
IDN,Riau,1223256,Under-five mortality rate,106,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_U5M,63206050,I,414024,1414240,Region,..Riau,14003,Ten years preceding the survey,0,1,CMECMRCU5M,IDDHS1991414024,1991,DHS,,,81,131
IDN,Jambi,1294361,Under-five mortality rate,109,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_U5M,63206050,I,414025,1414250,Region,..Jambi,14003,Ten years preceding the survey,0,1,CMECMRCU5M,IDDHS1991414025,1991,DHS,,,82,136
IDN,Bengkulu,1221405,Under-five mortality rate,106,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_U5M,63206050,I,414026,1414260,Region,..Bengkulu,14003,Ten years preceding the survey,0,1,CMECMRCU5M,IDDHS1991414026,1991,DHS,,,80,131
IDN,East Nusa Tenggara,1248540,Under-five mortality rate,86,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_U5M,63206050,I,414027,1414270,Region,..East Nusa Tenggara,14003,Ten years preceding the survey,0,1,CMECMRCU5M,IDDHS1991414027,1991,DHS,,,59,114
IDN,East Timor,1236200,Under-five mortality rate,126,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_U5M,63206050,I,414028,1414280,Region,..East Timor,14003,Ten years preceding the survey,0,1,CMECMRCU5M,IDDHS1991414028,1991,DHS,,,95,158
IDN,Central Kalimantan,279877,Under-five mortality rate,62,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_U5M,63206050,I,414029,1414290,Region,..Central Kalimantan,14003,Ten years preceding the survey,0,1,CMECMRCU5M,IDDHS1991414029,1991,DHS,,,51,73
IDN,East Kalimantan (before 2017),2959739,Under-five mortality rate,78,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_U5M,63206050,I,414030,1414300,Region,..East Kalimantan (before 2017),14003,Ten years preceding the survey,0,1,CMECMRCU5M,IDDHS1991414030,1991,DHS,,,17,139
IDN,Central Sulawesi,1255742,Under-five mortality rate,104,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_U5M,63206050,I,414031,1414310,Region,..Central Sulawesi,14003,Ten years preceding the survey,0,1,CMECMRCU5M,IDDHS1991414031,1991,DHS,,,58,151
IDN,Southeast Sulawesi,280081,Under-five mortality rate,90,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_U5M,63206050,I,414032,1414320,Region,..Southeast Sulawesi,14003,Ten years preceding the survey,0,1,CMECMRCU5M,IDDHS1991414032,1991,DHS,,,61,120
IDN,Maluku,284897,Under-five mortality rate,87,0,ID,Indonesia,1991,ID1991DHS,CM_ECMR_C_U5M,63206050,I,414034,1414340,Region,..Maluku,14003,Ten years preceding the survey,0,1,CMECMRCU5M,IDDHS1991414034,1991,DHS,,,38,137
